Create DateTime,User Id,Transaction Type,Transaction Code,Transaction Description,LPN,Item Name,From Location,To Location,Task Id,Pallet Id,From LPN,NBR_UNITS (CS),Order/ASN,Order #,Lot Code
"Oct 31, 2024 7:30:33 PM",171263,800,002,Load trailer/ oLPN,00100250003449833932,282877,,,,,,112,0405875056,0405875056,0013269052
"Oct 31, 2024 7:30:50 PM",177067,800,002,Load trailer/ oLPN,00100250003459915260,369595,,,,,,90,0405884402,0405884402,0013267039
"Oct 31, 2024 7:30:50 PM",177067,800,002,Load trailer/ oLPN,00100250003459915444,369595,,,,,,90,0405884402,0405884402,0013267039
"Oct 31, 2024 7:31:23 PM",176056,800,002,Load trailer/ oLPN,00100250003459996474,376677,2S-STG-230-10,1D-230-999-10,,,,90,0405882124,0405882124,0013268473
"Oct 31, 2024 7:31:51 PM",179912,800,002,Load trailer/ oLPN,00100250010001310879,369590,,,,,,90,0405883935,0405883935,JAN0425SI3
"Oct 31, 2024 7:31:52 PM",179912,800,002,Load trailer/ oLPN,00100250010001310886,369590,,,,,,90,0405883935,0405883935,JAN0425SI3
"Oct 31, 2024 7:32:46 PM",171263,800,002,Load trailer/ oLPN,00100250003449833246,282877,,,,,,112,0405875056,0405875056,0013269052
"Oct 31, 2024 7:32:46 PM",171263,800,002,Load trailer/ oLPN,00100250003449833611,282877,,,,,,112,0405875056,0405875056,0013269052
"Oct 31, 2024 7:32:51 PM",171009,800,002,Load trailer/ oLPN,00100250003460392319,369588,,,,,,90,0405882620,0405882620,0013264390
"Oct 31, 2024 7:32:51 PM",171009,800,002,Load trailer/ oLPN,00100250010001308685,369591,,,,,,90,0405882620,0405882620,DEC2524SI3
"Oct 31, 2024 7:33:59 PM",173011,800,002,Load trailer/ oLPN,00100250010001308814,369590,,,,,,90,0405883893,0405883893,JAN0425SI3
"Oct 31, 2024 7:33:59 PM",173011,800,002,Load trailer/ oLPN,00100250010001308821,369590,,,,,,90,0405883893,0405883893,JAN0425SI3
"Oct 31, 2024 7:34:24 PM",174944,800,002,Load trailer/ oLPN,00100250003459884764,369594,,1D-225-999-10,,,,90,0405884684,0405884684,0013264180
"Oct 31, 2024 7:35:38 PM",173727,800,002,Load trailer/ oLPN,00100250003459663437,411871,,,,,,90,0405884261,0405884261,0013269846
"Oct 31, 2024 7:35:38 PM",173727,800,002,Load trailer/ oLPN,00100250010001310831,369590,,,,,,90,0405884261,0405884261,JAN0425SI3
"Oct 31, 2024 7:36:09 PM",175319,800,002,Load trailer/ oLPN,00100250003449974475,390077,,,,,,72,0405883925,0405883925,0013268477
"Oct 31, 2024 7:36:09 PM",175319,800,002,Load trailer/ oLPN,00100250003449974611,390077,,,,,,72,0405883925,0405883925,0013268477
"Oct 31, 2024 7:36:39 PM",177067,800,002,Load trailer/ oLPN,00100250003447969800,369590,,,,,,90,0405884402,0405884402,0013264347
"Oct 31, 2024 7:36:40 PM",177067,800,002,Load trailer/ oLPN,00100250003449812746,369577,,,,,,90,0405884402,0405884402,0013264361
"Oct 31, 2024 7:36:40 PM",171263,800,002,Load trailer/ oLPN,00100250003449832782,282877,,,,,,112,0405875056,0405875056,0013269052
"Oct 31, 2024 7:36:41 PM",171263,800,002,Load trailer/ oLPN,00100250003449833130,282877,,,,,,112,0405875056,0405875056,0013269052
"Oct 31, 2024 7:37:15 PM",176965,800,002,Load trailer/ oLPN,00100250003449653950,281589,,,,,,112,0405881840,0405881840,0013269049
"Oct 31, 2024 7:37:15 PM",176965,800,002,Load trailer/ oLPN,00100250003459959400,281582,,,,,,112,0405881840,0405881840,0013268194
"Oct 31, 2024 7:38:02 PM",171009,800,002,Load trailer/ oLPN,00100250003459662676,411871,,,,,,90,0405882620,0405882620,0013269846
"Oct 31, 2024 7:38:02 PM",171009,800,002,Load trailer/ oLPN,00100250003460919547,369593,,,,,,90,0405882620,0405882620,0013269821
"Oct 31, 2024 7:38:39 PM",176842,800,002,Load trailer/ oLPN,00100250003460487022,411980,2S-STG-233-10,1D-233-999-10,,,,55,0405886147,0405886147,0013270348
"Oct 31, 2024 7:38:40 PM",176842,800,002,Load trailer/ oLPN,00100250003459997303,376677,2S-STG-233-10,1D-233-999-10,,,,90,0405886147,0405886147,0013268473
"Oct 31, 2024 7:39:04 PM",179912,800,002,Load trailer/ oLPN,00100250003460417791,369592,,,,,,90,0405883935,0405883935,0013266167
"Oct 31, 2024 7:39:04 PM",179912,800,002,Load trailer/ oLPN,00100250010001310824,369590,,,,,,90,0405883935,0405883935,JAN0425SI3
"Oct 31, 2024 7:39:25 PM",177050,800,002,Load trailer/ oLPN,00100250003459938559,369594,,1D-196-999-10,,,,90,0405883324,0405883324,0013264180
"Oct 31, 2024 7:39:25 PM",177050,800,002,Load trailer/ oLPN,00100250003459937897,369594,,1D-196-999-10,,,,90,0405883324,0405883324,0013264180
"Oct 31, 2024 7:40:32 PM",176842,800,002,Load trailer/ oLPN,00100250003460487503,411980,2S-STG-196-10,1D-196-999-10,,,,55,0405883324,0405883324,0013270348
"Oct 31, 2024 7:40:35 PM",176842,800,002,Load trailer/ oLPN,00100250003460485875,411980,2S-STG-196-10,1D-196-999-10,,,,55,0405883324,0405883324,0013270348
"Oct 31, 2024 7:40:47 PM",177067,800,002,Load trailer/ oLPN,00100250003447971780,369590,,,,,,90,0405884402,0405884402,0013264347
"Oct 31, 2024 7:40:47 PM",177067,800,002,Load trailer/ oLPN,00100250003447971889,369590,,,,,,90,0405884402,0405884402,0013264347
"Oct 31, 2024 7:41:15 PM",173011,800,002,Load trailer/ oLPN,00100250003447123004,389802,,,,,,90,0405883893,0405883893,0013257214
"Oct 31, 2024 7:41:15 PM",173011,800,002,Load trailer/ oLPN,00100250003460417623,369592,,,,,,90,0405883893,0405883893,0013266167
"Oct 31, 2024 7:41:23 PM",175319,800,002,Load trailer/ oLPN,00100250003450204431,390077,,,,,,72,0405883925,0405883925,0013268477
"Oct 31, 2024 7:41:23 PM",175319,800,002,Load trailer/ oLPN,00100250003450204493,390077,,,,,,72,0405883925,0405883925,0013268477
"Oct 31, 2024 7:41:45 PM",177025,800,002,Load trailer/ oLPN,00100250003459914171,369595,,1D-196-999-10,,,,90,0405883324,0405883324,0013267039
"Oct 31, 2024 7:41:45 PM",177025,800,002,Load trailer/ oLPN,00100250003459908538,369594,,1D-196-999-10,,,,90,0405883324,0405883324,0013264180
"Oct 31, 2024 7:42:18 PM",173727,800,002,Load trailer/ oLPN,00100250003447474847,369596,,,,,,90,0405884261,0405884261,0013264193
"Oct 31, 2024 7:42:18 PM",173727,800,002,Load trailer/ oLPN,00100250003450203571,369595,,,,,,90,0405884261,0405884261,0013267039
"Oct 31, 2024 7:43:27 PM",176056,800,002,Load trailer/ oLPN,00100250003459941542,369578,,1D-196-999-10,,,,90,0405883324,0405883324,0013264371
"Oct 31, 2024 7:43:27 PM",176056,800,002,Load trailer/ oLPN,00100250003459941443,369578,,1D-196-999-10,,,,90,0405883324,0405883324,0013264371
"Oct 31, 2024 7:44:18 PM",176842,800,002,Load trailer/ oLPN,00100250003459997181,376677,2S-STG-225-10,1D-225-999-10,,,,90,0405884684,0405884684,0013268473
"Oct 31, 2024 7:44:36 PM",179912,800,002,Load trailer/ oLPN,00100250003460417432,369592,,,,,,90,0405883935,0405883935,0013266167
"Oct 31, 2024 7:44:36 PM",179912,800,002,Load trailer/ oLPN,00100250003460417562,369592,,,,,,90,0405883935,0405883935,0013266167
"Oct 31, 2024 7:45:44 PM",177067,800,002,Load trailer/ oLPN,00100250003460434934,376679,,,,,,90,0405884402,0405884402,0013254021
"Oct 31, 2024 7:45:44 PM",177067,800,002,Load trailer/ oLPN,00100250003460919486,369593,,,,,,90,0405884402,0405884402,0013269821
"Oct 31, 2024 7:45:56 PM",177050,800,002,Load trailer/ oLPN,00100250003459908514,369594,,1D-196-999-10,,,,90,0405883324,0405883324,0013264180
"Oct 31, 2024 7:45:57 PM",177050,800,002,Load trailer/ oLPN,00100250003459908972,369594,,1D-196-999-10,,,,90,0405883324,0405883324,0013264180
"Oct 31, 2024 7:46:22 PM",176750,800,002,Load trailer/ oLPN,00100250003460942767,243806,,,,,,75,0201430166,0201430166,0013274321
"Oct 31, 2024 7:46:28 PM",176750,800,002,Load trailer/ oLPN,00100250003460942651,243806,,,,,,75,0201430166,0201430166,0013274321
"Oct 31, 2024 7:47:04 PM",173727,800,002,Load trailer/ oLPN,00100250003449815792,369577,,,,,,90,0405884261,0405884261,0013264361
"Oct 31, 2024 7:47:04 PM",173727,800,002,Load trailer/ oLPN,00100250003460434842,376679,,,,,,90,0405884261,0405884261,0013254021
"Oct 31, 2024 7:47:11 PM",171009,800,002,Load trailer/ oLPN,00100250003447472843,369596,,,,,,90,0405882620,0405882620,0013264193
"Oct 31, 2024 7:47:11 PM",171009,800,002,Load trailer/ oLPN,00100250003460345414,369582,,,,,,90,0405882620,0405882620,0013269798
"Oct 31, 2024 7:48:09 PM",175319,800,002,Load trailer/ oLPN,00100250003450199935,390077,,,,,,72,0405883925,0405883925,0013268477
"Oct 31, 2024 7:48:09 PM",175319,800,002,Load trailer/ oLPN,00100250003450200105,390077,,,,,,72,0405883925,0405883925,0013268477
"Oct 31, 2024 7:48:57 PM",177025,800,002,Load trailer/ oLPN,00100250003459937873,369594,,1D-236-999-10,,,,90,0405885706,0405885706,0013264180
"Oct 31, 2024 7:48:57 PM",177025,800,002,Load trailer/ oLPN,00100250003459939143,369594,,1D-236-999-10,,,,90,0405885706,0405885706,0013264180
"Oct 31, 2024 7:49:21 PM",176837,800,002,Load trailer/ oLPN,00100250003460942859,243806,,,,,,75,0201430166,0201430166,0013274321
"Oct 31, 2024 7:49:25 PM",169582,800,002,Load trailer/ oLPN,00100250003449209010,369586,2S-STG-227-10,1D-227-999-10,,,,90,0405884402,0405884402,0013264353
"Oct 31, 2024 7:49:26 PM",176837,800,002,Load trailer/ oLPN,00100250003460942798,243806,,,,,,75,0201430166,0201430166,0013274321
"Oct 31, 2024 7:49:26 PM",176056,800,002,Load trailer/ oLPN,00100250003459914072,369595,,1D-236-999-10,,,,90,0405885706,0405885706,0013267039
"Oct 31, 2024 7:49:27 PM",176056,800,002,Load trailer/ oLPN,00100250003459914898,369595,,1D-236-999-10,,,,90,0405885706,0405885706,0013267039
"Oct 31, 2024 7:49:31 PM",169582,800,002,Load trailer/ oLPN,00100250003447475370,369596,2S-STG-227-10,1D-227-999-10,,,,90,0405884402,0405884402,0013264193
"Oct 31, 2024 7:49:45 PM",176745,800,002,Load trailer/ oLPN,00100250003447490144,369596,,,,,,90,0405883817,0405883817,0013264193
"Oct 31, 2024 7:49:45 PM",176745,800,002,Load trailer/ oLPN,00100250003460368352,369595,,,,,,90,0405883817,0405883817,0013266073
"Oct 31, 2024 7:50:37 PM",173011,800,002,Load trailer/ oLPN,00100250003446286359,412906,,,,,,90,0405883893,0405883893,0013266209
"Oct 31, 2024 7:50:37 PM",173011,800,002,Load trailer/ oLPN,00100250003449652625,369584,,,,,,90,0405883893,0405883893,0013264389
"Oct 31, 2024 7:51:21 PM",177050,800,002,Load trailer/ oLPN,00100250003447475554,369596,2S-STG-196-10,1D-196-999-10,,,,90,0405883324,0405883324,0013264193
"Oct 31, 2024 7:51:23 PM",177050,800,002,Load trailer/ oLPN,00100250003459914706,369595,2S-STG-196-10,1D-196-999-10,,,,90,0405883324,0405883324,0013267039
"Oct 31, 2024 7:51:36 PM",173727,800,002,Load trailer/ oLPN,00100250003449816119,369577,,,,,,90,0405884261,0405884261,0013264361
"Oct 31, 2024 7:51:36 PM",173727,800,002,Load trailer/ oLPN,00100250010001014944,376680,,,,,,90,0405884261,0405884261,DEC1824SI3
"Oct 31, 2024 7:52:00 PM",177025,800,002,Load trailer/ oLPN,00100250003460485851,411980,2S-STG-236-10,1D-236-999-10,,,,55,0405885706,0405885706,0013270348
"Oct 31, 2024 7:52:01 PM",176837,800,002,Load trailer/ oLPN,00100250003460943146,243806,,,,,,75,0201430166,0201430166,0013274321
"Oct 31, 2024 7:52:06 PM",176837,800,002,Load trailer/ oLPN,00100250003460942927,243806,,,,,,75,0201430166,0201430166,0013274321
"Oct 31, 2024 7:53:41 PM",175319,800,002,Load trailer/ oLPN,00100250003450204271,390077,,,,,,72,0405883925,0405883925,0013268477
"Oct 31, 2024 7:53:41 PM",175319,800,002,Load trailer/ oLPN,00100250003450204332,390077,,,,,,72,0405883925,0405883925,0013268477
"Oct 31, 2024 7:54:18 PM",176338,800,002,Load trailer/ oLPN,00100250003447969596,369590,,,,,,90,0405883502,0405883502,0013264347
"Oct 31, 2024 7:54:18 PM",176338,800,002,Load trailer/ oLPN,00100250003447969732,369590,,,,,,90,0405883502,0405883502,0013264347
"Oct 31, 2024 7:54:39 PM",171009,800,002,Load trailer/ oLPN,00100250003459936050,281585,,,,,,112,0405882620,0405882620,0013268188
"Oct 31, 2024 7:54:39 PM",171009,800,002,Load trailer/ oLPN,00100250010001014999,376680,,,,,,90,0405882620,0405882620,DEC1824SI3
"Oct 31, 2024 7:55:18 PM",176837,800,002,Load trailer/ oLPN,00100250003460943252,243806,,,,,,75,0201430166,0201430166,0013274321
"Oct 31, 2024 7:55:23 PM",176837,800,002,Load trailer/ oLPN,00100250003460943191,243806,,,,,,75,0201430166,0201430166,0013274321
"Oct 31, 2024 7:56:44 PM",173011,800,002,Load trailer/ oLPN,00100250010001308678,369591,,,,,,90,0405883893,0405883893,DEC2524SI3
"Oct 31, 2024 7:56:44 PM",173011,800,002,Load trailer/ oLPN,00100250010001308722,369591,,,,,,90,0405883893,0405883893,DEC2524SI3
"Oct 31, 2024 7:57:23 PM",176965,800,002,Load trailer/ oLPN,00100250003449886501,281589,,,,,,112,0405881840,0405881840,0013269045
"Oct 31, 2024 7:57:23 PM",176965,800,002,Load trailer/ oLPN,00100250010001310909,369590,,,,,,90,0405881840,0405881840,JAN0425SI3
"Oct 31, 2024 7:57:40 PM",173727,800,002,Load trailer/ oLPN,00100250003442428234,412199,,,,,,55,0405884261,0405884261,0013263052
"Oct 31, 2024 7:57:40 PM",173727,800,002,Load trailer/ oLPN,00100250003449257264,376678,,,,,,90,0405884261,0405884261,0013261949
"Oct 31, 2024 7:58:55 PM",179912,800,002,Load trailer/ oLPN,00100250003446286410,412906,,,,,,90,0405883935,0405883935,0013266209
"Oct 31, 2024 7:58:56 PM",179912,800,002,Load trailer/ oLPN,00100250003449652847,369584,,,,,,90,0405883935,0405883935,0013264389
"Oct 31, 2024 7:59:14 PM",176745,800,002,Load trailer/ oLPN,00100250003459963353,702300,,,,,,64,0405883817,0405883817,0013268259
"Oct 31, 2024 7:59:15 PM",176745,800,002,Load trailer/ oLPN,00100250003459963407,702300,,,,,,64,0405883817,0405883817,0013268259
"Oct 31, 2024 7:59:39 PM",175319,800,002,Load trailer/ oLPN,00100250003449975168,390077,,,,,,72,0405883925,0405883925,0013268477
"Oct 31, 2024 7:59:40 PM",175319,800,002,Load trailer/ oLPN,00100250003449975205,390077,,,,,,72,0405883925,0405883925,0013268477
"Oct 31, 2024 7:59:44 PM",176965,800,002,Load trailer/ oLPN,00100250003459883699,369594,,1D-214-999-10,,,,90,0405884149,0405884149,0013264180
"Oct 31, 2024 7:59:50 PM",176965,800,002,Load trailer/ oLPN,00100250003459936555,369594,,1D-214-999-10,,,,90,0405884149,0405884149,0013264180
"Oct 31, 2024 7:59:52 PM",176965,800,002,Load trailer/ oLPN,00100250003459936722,369594,,1D-214-999-10,,,,90,0405884149,0405884149,0013264180
"Oct 31, 2024 7:59:55 PM",176965,800,002,Load trailer/ oLPN,00100250003459884092,369594,,1D-214-999-10,,,,90,0405884149,0405884149,0013264180
"Oct 31, 2024 8:00:44 PM",176338,800,002,Load trailer/ oLPN,00100250003459662621,411871,,,,,,90,0405883502,0405883502,0013269846
"Oct 31, 2024 8:00:44 PM",176338,800,002,Load trailer/ oLPN,00100250003460417241,369592,,,,,,90,0405883502,0405883502,0013266167
"Oct 31, 2024 8:01:15 PM",177025,800,002,Load trailer/ oLPN,00100250003459908620,369594,,1D-236-999-10,,,,90,0405885706,0405885706,0013264180
"Oct 31, 2024 8:01:15 PM",177025,800,002,Load trailer/ oLPN,00100250003459909153,369594,,1D-236-999-10,,,,90,0405885706,0405885706,0013264180
"Oct 31, 2024 8:01:57 PM",176842,800,002,Load trailer/ oLPN,00100250003459939051,369594,,1D-223-999-10,,,,90,0405886256,0405886256,0013264180
"Oct 31, 2024 8:01:57 PM",176842,800,002,Load trailer/ oLPN,00100250003459939433,369594,,1D-223-999-10,,,,90,0405886256,0405886256,0013264180
"Oct 31, 2024 8:02:34 PM",177050,800,002,Load trailer/ oLPN,00100250003459914850,369595,2S-STG-223-10,1D-223-999-10,,,,90,0405886256,0405886256,0013267039
"Oct 31, 2024 8:02:36 PM",177050,800,002,Load trailer/ oLPN,00100250003459915451,369595,2S-STG-223-10,1D-223-999-10,,,,90,0405886256,0405886256,0013267039
"Oct 31, 2024 8:02:48 PM",177050,800,002,Load trailer/ oLPN,00100250003459909047,369594,2S-STG-223-10,1D-223-999-10,,,,90,0405886256,0405886256,0013264180
"Oct 31, 2024 8:02:50 PM",177050,800,002,Load trailer/ oLPN,00100250003459909269,369594,2S-STG-223-10,1D-223-999-10,,,,90,0405886256,0405886256,0013264180
"Oct 31, 2024 8:04:05 PM",171009,800,002,Load trailer/ oLPN,00100250003447122892,389802,,,,,,90,0405882620,0405882620,0013257214
"Oct 31, 2024 8:04:05 PM",171009,800,002,Load trailer/ oLPN,00100250009873929555,702300,,,,,,64,0405882620,0405882620,0013268259
"Oct 31, 2024 8:04:44 PM",175319,800,002,Load trailer/ oLPN,00100250003450195210,390077,,,,,,72,0405883925,0405883925,0013268477
"Oct 31, 2024 8:04:44 PM",175319,800,002,Load trailer/ oLPN,00100250003450195418,390077,,,,,,72,0405883925,0405883925,0013268477
"Oct 31, 2024 8:04:50 PM",177050,800,002,Load trailer/ oLPN,00100250003449814368,281589,,1D-234-999-10,,,,112,0201428407,0201428407,0013269047
"Oct 31, 2024 8:05:31 PM",177025,800,002,Load trailer/ oLPN,00100250003449814061,281589,2S-STG-234-10,1D-234-999-10,,,,112,0201428407,0201428407,0013269047
"Oct 31, 2024 8:05:33 PM",177025,800,002,Load trailer/ oLPN,00100250003449813132,281589,2S-STG-234-10,1D-234-999-10,,,,112,0201428407,0201428407,0013269047
"Oct 31, 2024 8:07:11 PM",171263,800,002,Load trailer/ oLPN,00100250003444692466,369598,,,,,,90,0405883480,0405883480,0013261940
"Oct 31, 2024 8:07:11 PM",171263,800,002,Load trailer/ oLPN,00100250009873929531,702300,,,,,,64,0405883480,0405883480,0013268259
"Oct 31, 2024 8:07:52 PM",177050,800,002,Load trailer/ oLPN,00100250003460488241,411980,2S-STG-215-10,1D-215-999-10,,,,55,0405884197,0405884197,0013270348
"Oct 31, 2024 8:07:58 PM",169582,800,002,Load trailer/ oLPN,00100250003449207948,369586,2S-STG-198-10,1D-198-999-10,,,,90,0405884261,0405884261,0013264353
"Oct 31, 2024 8:08:06 PM",169582,800,002,Load trailer/ oLPN,00100250003447474052,369596,2S-STG-198-10,1D-198-999-10,,,,90,0405884261,0405884261,0013264193
"Oct 31, 2024 8:08:09 PM",173727,800,002,Load trailer/ oLPN,00100250010000067057,289482,,,,,,100,0405882680,0405882680,FA24236-2
"Oct 31, 2024 8:08:09 PM",173727,800,002,Load trailer/ oLPN,00100250010000067071,289482,,,,,,100,0405882680,0405882680,FA24236-2
"Oct 31, 2024 8:08:50 PM",173011,800,002,Load trailer/ oLPN,00100250003449633815,369584,,,,,,90,0405883750,0405883750,0013264389
"Oct 31, 2024 8:09:10 PM",177050,800,002,Load trailer/ oLPN,00100250003459915574,369595,,1D-215-999-10,,,,90,0405884197,0405884197,0013267039
"Oct 31, 2024 8:09:46 PM",177025,800,002,Load trailer/ oLPN,00100250003459939549,369594,,1D-215-999-10,,,,90,0405884197,0405884197,0013264180
"Oct 31, 2024 8:09:46 PM",177025,800,002,Load trailer/ oLPN,00100250003459939730,369594,,1D-215-999-10,,,,90,0405884197,0405884197,0013264180
"Oct 31, 2024 8:10:11 PM",179912,800,002,Load trailer/ oLPN,00100250003449633891,369584,,,,,,90,0405883935,0405883935,0013264389
"Oct 31, 2024 8:10:11 PM",179912,800,002,Load trailer/ oLPN,00100250010001308739,369591,,,,,,90,0405883935,0405883935,DEC2524SI3
"Oct 31, 2024 8:10:28 PM",177025,800,002,Load trailer/ oLPN,00100250003459915338,369595,,1D-215-999-10,,,,90,0405884197,0405884197,0013267039
"Oct 31, 2024 8:10:28 PM",177025,800,002,Load trailer/ oLPN,00100250003459909313,369594,,1D-215-999-10,,,,90,0405884197,0405884197,0013264180
"Oct 31, 2024 8:10:32 PM",176965,800,002,Load trailer/ oLPN,00100250003449815495,369577,,,,,,90,0405884149,0405884149,0013264361
"Oct 31, 2024 8:10:32 PM",176965,800,002,Load trailer/ oLPN,00100250010000735079,281589,,,,,,112,0405884149,0405884149,0013269045
"Oct 31, 2024 8:12:08 PM",176842,800,002,Load trailer/ oLPN,00100250003459941733,369578,2S-STG-215-10,1D-215-999-10,,,,90,0405884197,0405884197,0013264371
"Oct 31, 2024 8:12:10 PM",176842,800,002,Load trailer/ oLPN,00100250003459997389,376677,2S-STG-215-10,1D-215-999-10,,,,90,0405884197,0405884197,0013268473
"Oct 31, 2024 8:12:47 PM",177025,800,002,Load trailer/ oLPN,00100250003459939662,369594,,1D-215-999-10,,,,90,0405884197,0405884197,0013264180
"Oct 31, 2024 8:12:47 PM",177025,800,002,Load trailer/ oLPN,00100250003459939679,369594,,1D-215-999-10,,,,90,0405884197,0405884197,0013264180
"Oct 31, 2024 8:12:53 PM",173727,800,002,Load trailer/ oLPN,00100250010000125498,289483,,,,,,100,0405882680,0405882680,FA24259-7
"Oct 31, 2024 8:12:53 PM",173727,800,002,Load trailer/ oLPN,00100250010000125504,289483,,,,,,100,0405882680,0405882680,FA24259-7
"Oct 31, 2024 8:13:48 PM",171263,800,002,Load trailer/ oLPN,00100250003444692411,369598,,,,,,90,0405883480,0405883480,0013261940
"Oct 31, 2024 8:13:48 PM",171263,800,002,Load trailer/ oLPN,00100250003459912832,702300,,,,,,64,0405883480,0405883480,0013268259
"Oct 31, 2024 8:15:17 PM",169503,800,002,Load trailer/ oLPN,00100250003459909320,369594,,1D-215-999-10,,,,90,0405884197,0405884197,0013264180
"Oct 31, 2024 8:15:41 PM",175319,800,002,Load trailer/ oLPN,00100250003449942702,390077,,,,,,72,0405883925,0405883925,0013268477
"Oct 31, 2024 8:15:41 PM",175319,800,002,Load trailer/ oLPN,00100250003449948407,390077,,,,,,72,0405883925,0405883925,0013268477
"Oct 31, 2024 8:16:06 PM",173727,800,002,Load trailer/ oLPN,00000250019008395301,289483,,,,,,100,0405882680,0405882680,FA24259-7
"Oct 31, 2024 8:16:06 PM",173727,800,002,Load trailer/ oLPN,00100250010000125542,289483,,,,,,100,0405882680,0405882680,FA24259-7
"Oct 31, 2024 8:16:24 PM",173011,800,002,Load trailer/ oLPN,00100250010000125573,289483,,,,,,100,0405888024,0405888024,FA24259-7
"Oct 31, 2024 8:16:24 PM",173011,800,002,Load trailer/ oLPN,00100250010000125580,289483,,,,,,100,0405888024,0405888024,FA24259-7
"Oct 31, 2024 8:16:26 PM",176965,800,002,Load trailer/ oLPN,00100250003447450865,281582,,,,,,112,0405884149,0405884149,0013268156
"Oct 31, 2024 8:16:26 PM",176965,800,002,Load trailer/ oLPN,00100250003449815402,369577,,,,,,90,0405884149,0405884149,0013264361
"Oct 31, 2024 8:16:51 PM",176842,800,002,Load trailer/ oLPN,00100250003447475424,369596,2S-STG-215-10,1D-215-999-10,,,,90,0405884197,0405884197,0013264193
"Oct 31, 2024 8:17:35 PM",176842,800,002,Load trailer/ oLPN,00100250003459909450,369594,,1D-215-999-10,,,,90,0405884197,0405884197,0013264180
"Oct 31, 2024 8:17:37 PM",176842,800,002,Load trailer/ oLPN,00100250003459909405,369594,2S-STG-215-10,1D-215-999-10,,,,90,0405884197,0405884197,0013264180
"Oct 31, 2024 8:18:46 PM",176745,800,002,Load trailer/ oLPN,00100250003449785385,411979,,,,,,55,0405883817,0405883817,0013270344
"Oct 31, 2024 8:18:46 PM",176745,800,002,Load trailer/ oLPN,00100250003449886068,281589,,,,,,112,0405883817,0405883817,0013269045
"Oct 31, 2024 8:19:16 PM",177050,800,002,Load trailer/ oLPN,00100250003449738725,281583,,1D-218-999-10,,,,112,0405881340,0405881340,0013268193
"Oct 31, 2024 8:20:46 PM",171263,800,002,Load trailer/ oLPN,00100250003447969473,369590,,,,,,90,0405883480,0405883480,0013264347
"Oct 31, 2024 8:20:46 PM",171263,800,002,Load trailer/ oLPN,00100250003447972053,369590,,,,,,90,0405883480,0405883480,0013264347
"Oct 31, 2024 8:21:29 PM",173727,800,002,Load trailer/ oLPN,00100250010000865516,289481,,,,,,100,0405882680,0405882680,FA24270-3
"Oct 31, 2024 8:21:29 PM",173727,800,002,Load trailer/ oLPN,00100250010001305141,289481,,,,,,100,0405882680,0405882680,FA24271-3
"Oct 31, 2024 8:22:21 PM",173011,800,002,Load trailer/ oLPN,00100250010000125597,289483,,,,,,100,0405888024,0405888024,FA24259-7
"Oct 31, 2024 8:22:21 PM",173011,800,002,Load trailer/ oLPN,00100250010000125603,289483,,,,,,100,0405888024,0405888024,FA24259-7
"Oct 31, 2024 8:23:58 PM",176056,800,002,Load trailer/ oLPN,00100250003459909511,369594,,1D-215-999-10,,,,90,0405884197,0405884197,0013264180
"Oct 31, 2024 8:24:26 PM",177050,800,002,Load trailer/ oLPN,00100250003449814931,281589,,1D-234-999-10,,,,112,0201428407,0201428407,0013269047
"Oct 31, 2024 8:26:17 PM",176338,800,002,Load trailer/ oLPN,00100250003460352023,702300,,,,,,64,0405883502,0405883502,0013268260
"Oct 31, 2024 8:26:17 PM",176338,800,002,Load trailer/ oLPN,00100250003460394320,369588,,,,,,90,0405883502,0405883502,0013264390
"Oct 31, 2024 8:26:28 PM",177025,800,002,Load trailer/ oLPN,00100250003459939822,369594,,1D-212-999-10,,,,90,0405881677,0405881677,0013264180
"Oct 31, 2024 8:26:28 PM",177025,800,002,Load trailer/ oLPN,00100250003459939723,369594,,1D-212-999-10,,,,90,0405881677,0405881677,0013264180
"Oct 31, 2024 8:26:28 PM",176056,800,002,Load trailer/ oLPN,00100250003459915383,369595,,1D-212-999-10,,,,90,0405881677,0405881677,0013267039
"Oct 31, 2024 8:26:28 PM",176056,800,002,Load trailer/ oLPN,00100250003459915789,369595,,1D-212-999-10,,,,90,0405881677,0405881677,0013267039
"Oct 31, 2024 8:28:17 PM",176842,800,002,Load trailer/ oLPN,00100250003459941665,369578,,1D-212-999-10,,,,90,0405881677,0405881677,0013264371
"Oct 31, 2024 8:28:17 PM",176842,800,002,Load trailer/ oLPN,00100250003459909603,369594,,1D-212-999-10,,,,90,0405881677,0405881677,0013264180
"Oct 31, 2024 8:28:28 PM",179912,800,002,Load trailer/ oLPN,00100250003459663017,411871,,,,,,90,0405883935,0405883935,0013269846
"Oct 31, 2024 8:28:28 PM",179912,800,002,Load trailer/ oLPN,00100250003460392234,369588,,,,,,90,0405883935,0405883935,0013264390
"Oct 31, 2024 8:31:10 PM",162516,800,002,Load trailer/ oLPN,00100250003459938139,369594,2S-STG-207-10,1D-207-999-10,,,,90,0405883817,0405883817,0013264180
"Oct 31, 2024 8:31:15 PM",162516,800,002,Load trailer/ oLPN,00100250003460485783,411980,2S-STG-207-10,1D-207-999-10,,,,55,0405883817,0405883817,0013270348
"Oct 31, 2024 8:32:14 PM",162516,800,002,Load trailer/ oLPN,00000250019008389461,411981,,1D-217-999-10,,GA000000000000001425,,44,0405883761,0405883761,0013267300
